STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
28,28061,Jasper,Jasper County,28061,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22107,Tensas,Tensas Parish,22107,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28073,Lamar,Lamar County,28073,34.0,AL092021,al,9.0,000,2021082612,2021090418
01,01097,Mobile,Mobile County,1097,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28085,Lincoln,Lincoln County,28085,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28109,Pearl River,Pearl River County,28109,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28111,Perry,Perry County,28111,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22055,Lafayette,Lafayette Parish,22055,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22113,Vermilion,Vermilion Parish,22113,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22037,East Feliciana,East Feliciana Parish,22037,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22087,St. Bernard,St. Bernard Parish,22087,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28149,Warren,Warren County,28149,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28101,Newton,Newton County,28101,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22047,Iberville,Iberville Parish,22047,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22099,St. Martin,St. Martin Parish,22099,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28035,Forrest,Forrest County,28035,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28023,Clarke,Clarke County,28023,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28127,Simpson,Simpson County,28127,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28131,Stone,Stone County,28131,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28121,Rankin,Rankin County,28121,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28091,Marion,Marion County,28091,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28039,George,George County,28039,34.0,AL092021,al,9.0,000,2021082612,2021090418
01,01003,Baldwin,Baldwin County,1003,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22097,St. Landry,St. Landry Parish,22097,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22077,Pointe Coupee,Pointe Coupee Parish,22077,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28123,Scott,Scott County,28123,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28051,Holmes,Holmes County,28051,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28031,Covington,Covington County,28031,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22075,Plaquemines,Plaquemines Parish,22075,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28163,Yazoo,Yazoo County,28163,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22009,Avoyelles,Avoyelles Parish,22009,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28077,Lawrence,Lawrence County,28077,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28007,Attala,Attala County,28007,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22025,Catahoula,Catahoula Parish,22025,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28113,Pike,Pike County,28113,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28029,Copiah,Copiah County,28029,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28041,Greene,Greene County,28041,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28005,Amite,Amite County,28005,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28045,Hancock,Hancock County,28045,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28129,Smith,Smith County,28129,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22117,Washington,Washington Parish,22117,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22103,St. Tammany,St. Tammany Parish,22103,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22033,East Baton Rouge,East Baton Rouge Parish,22033,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28021,Claiborne,Claiborne County,28021,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28153,Wayne,Wayne County,28153,34.0,AL092021,al,9.0,000,2021082612,2021090418
01,01129,Washington,Washington County,1129,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22045,Iberia,Iberia Parish,22045,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28047,Harrison,Harrison County,28047,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28059,Jackson,Jackson County,28059,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22109,Terrebonne,Terrebonne Parish,22109,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28157,Wilkinson,Wilkinson County,28157,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28079,Leake,Leake County,28079,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28037,Franklin,Franklin County,28037,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22125,West Feliciana,West Feliciana Parish,22125,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22101,St. Mary,St. Mary Parish,22101,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28063,Jefferson,Jefferson County,28063,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28001,Adams,Adams County,28001,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22029,Concordia,Concordia Parish,22029,34.0,AL092021,al,9.0,000,2021082612,2021090418
22,22063,Livingston,Livingston Parish,22063,34.0,AL092021,al,9.0,000,2021082612,2021090418
